NmeaType,Sequence,FrameID,RosStamp,TalkerID,MessageID,UTCTime,Latitude,LatitudeDirection,Longitude,LongtitudeDirection,QualityIndicator,NumSatellitesInUse,HDOP,Altitude,AltitudeUnit,GeoidSeparation,GeoidUnit,AgeOfDifferentialData,DifferentialReferenceStationID
GGA,2811,gps,1697615641.116027,GN,GGA,075401.00,,,,,0,00,99.99,,,,,,
GGA,2823,gps,1697615642.103792,GN,GGA,075402.00,,,,,0,00,99.99,,,,,,
GGA,2835,gps,1697615643.116923,GN,GGA,075403.00,,,,,0,00,99.99,,,,,,
GGA,2847,gps,1697615644.124921,GN,GGA,075404.00,,,,,0,00,99.99,,,,,,
GGA,2859,gps,1697615645.107669,GN,GGA,075405.00,,,,,0,00,99.99,,,,,,
GGA,2871,gps,1697615646.117885,GN,GGA,075406.00,,,,,0,00,99.99,,,,,,
GGA,2883,gps,1697615647.120324,GN,GGA,075407.00,,,,,0,00,99.99,,,,,,
GGA,2895,gps,1697615648.1028,GN,GGA,075408.00,,,,,0,00,99.99,,,,,,
GGA,2907,gps,1697615649.109152,GN,GGA,075409.00,,,,,0,00,99.99,,,,,,
GGA,2919,gps,1697615650.12126,GN,GGA,075410.00,,,,,0,00,99.99,,,,,,
GGA,2931,gps,1697615651.100678,GN,GGA,075411.00,,,,,0,00,99.99,,,,,,
GGA,2943,gps,1697615652.115725,GN,GGA,075412.00,,,,,0,00,99.99,,,,,,
GGA,2955,gps,1697615653.121665,GN,GGA,075413.00,,,,,0,00,99.99,,,,,,
GGA,2967,gps,1697615654.103399,GN,GGA,075414.00,,,,,0,00,99.99,,,,,,
GGA,2979,gps,1697615655.113952,GN,GGA,075415.00,,,,,0,00,99.99,,,,,,
GGA,2991,gps,1697615656.113908,GN,GGA,075416.00,,,,,0,00,99.99,,,,,,
GGA,3003,gps,1697615657.105219,GN,GGA,075417.00,,,,,0,00,99.99,,,,,,
GGA,3015,gps,1697615658.109374,GN,GGA,075418.00,,,,,0,00,99.99,,,,,,
GGA,3027,gps,1697615659.118063,GN,GGA,075419.00,,,,,0,00,99.99,,,,,,
GGA,3039,gps,1697615660.103966,GN,GGA,075420.00,,,,,0,00,99.99,,,,,,
GGA,3051,gps,1697615661.115558,GN,GGA,075421.00,,,,,0,00,99.99,,,,,,
GGA,3063,gps,1697615662.120636,GN,GGA,075422.00,,,,,0,00,99.99,,,,,,
GGA,3075,gps,1697615663.113358,GN,GGA,075423.00,,,,,0,00,99.99,,,,,,
GGA,3087,gps,1697615664.114544,GN,GGA,075424.00,,,,,0,00,99.99,,,,,,
GGA,3099,gps,1697615665.127854,GN,GGA,075425.00,,,,,0,00,99.99,,,,,,
GGA,3111,gps,1697615666.101066,GN,GGA,075426.00,,,,,0,00,99.99,,,,,,
GGA,3123,gps,1697615667.110383,GN,GGA,075427.00,,,,,0,00,99.99,,,,,,
GGA,3135,gps,1697615668.107681,GN,GGA,075428.00,,,,,0,00,99.99,,,,,,
GGA,3147,gps,1697615669.105788,GN,GGA,075429.00,,,,,0,00,99.99,,,,,,
GGA,3159,gps,1697615670.111763,GN,GGA,075430.00,,,,,0,00,99.99,,,,,,
GGA,3171,gps,1697615671.119268,GN,GGA,075431.00,,,,,0,00,99.99,,,,,,
GGA,3183,gps,1697615672.106606,GN,GGA,075432.00,,,,,0,00,99.99,,,,,,
GGA,3195,gps,1697615673.116127,GN,GGA,075433.00,,,,,0,00,99.99,,,,,,
GGA,3207,gps,1697615674.123231,GN,GGA,075434.00,,,,,0,00,99.99,,,,,,
GGA,3219,gps,1697615675.108864,GN,GGA,075435.00,,,,,0,00,99.99,,,,,,
GGA,3231,gps,1697615676.119598,GN,GGA,075436.00,,,,,0,00,99.99,,,,,,
GGA,3243,gps,1697615677.114776,GN,GGA,075437.00,,,,,0,00,99.99,,,,,,
GGA,3255,gps,1697615678.105174,GN,GGA,075438.00,,,,,0,00,99.99,,,,,,
GGA,3267,gps,1697615679.118647,GN,GGA,075439.00,,,,,0,00,99.99,,,,,,
GGA,3279,gps,1697615680.117282,GN,GGA,075440.00,,,,,0,00,99.99,,,,,,
GGA,3291,gps,1697615681.100965,GN,GGA,075441.00,,,,,0,00,99.99,,,,,,
GGA,3303,gps,1697615682.108631,GN,GGA,075442.00,,,,,0,00,99.99,,,,,,
GGA,3315,gps,1697615683.11754,GN,GGA,075443.00,,,,,0,00,99.99,,,,,,
GGA,3327,gps,1697615684.100557,GN,GGA,075444.00,,,,,0,00,99.99,,,,,,
GGA,3339,gps,1697615685.116693,GN,GGA,075445.00,,,,,0,00,99.99,,,,,,
GGA,3351,gps,1697615686.115677,GN,GGA,075446.00,,,,,0,00,99.99,,,,,,
GGA,3363,gps,1697615687.110196,GN,GGA,075447.00,,,,,0,00,99.99,,,,,,
GGA,3375,gps,1697615688.11185,GN,GGA,075448.00,,,,,0,00,99.99,,,,,,
GGA,3387,gps,1697615689.109571,GN,GGA,075449.00,,,,,0,00,99.99,,,,,,
GGA,3399,gps,1697615690.101617,GN,GGA,075450.00,,,,,0,00,99.99,,,,,,
GGA,3411,gps,1697615691.120173,GN,GGA,075451.00,,,,,0,00,99.99,,,,,,
GGA,3423,gps,1697615692.117619,GN,GGA,075452.00,,,,,0,00,99.99,,,,,,
GGA,3435,gps,1697615693.101861,GN,GGA,075453.00,,,,,0,00,99.99,,,,,,
GGA,3447,gps,1697615694.112388,GN,GGA,075454.00,,,,,0,00,99.99,,,,,,
GGA,3459,gps,1697615695.112755,GN,GGA,075455.00,,,,,0,00,99.99,,,,,,
GGA,3471,gps,1697615696.101313,GN,GGA,075456.00,,,,,0,00,99.99,,,,,,
